,Lot Area,Year Built,Year Remod/Add,Exter Qual,1st Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Type,Garage Cars,Porch SF,SalePrice
2550,10800,1960,1960,3,1248,1248,1,3,3,0,1,1.0,0,151500
2551,8550,1934,1950,3,816,816,1,2,3,1,1,1.0,40,129800
2552,11425,1954,1954,3,1008,1008,1,2,3,1,1,1.0,120,137000
2553,9724,1947,1950,3,1043,1043,1,2,3,1,5,1.0,48,137000
2554,4712,1946,1950,3,774,1230,1,3,3,0,5,1.0,120,121600
2555,5900,1923,1958,3,869,869,1,2,2,0,6,0.0,0,85500
2556,5825,1926,1953,3,747,747,1,1,3,0,5,2.0,32,79900
2557,7438,1908,1991,3,936,1252,1,3,3,0,1,2.0,0,127000
2558,9600,1961,1990,3,1433,1433,1,3,3,1,1,2.0,205,161000
2559,10858,1952,1952,3,1624,1624,1,2,3,1,1,1.0,364,146500
2560,9600,1951,1951,3,1216,1216,1,3,3,0,1,1.0,0,135000
2561,10680,1951,1951,3,2136,2136,2,4,3,0,5,2.0,30,137900
2562,9490,1941,1950,3,958,1578,1,3,2,2,1,1.0,32,133000
2563,9462,1949,1973,3,1024,1728,1,3,3,1,1,1.0,60,137000
2564,9888,1954,1975,3,936,936,1,2,3,0,1,1.0,160,121000
2565,8917,1967,1967,3,1584,1584,2,4,3,0,5,2.0,0,119000
2566,12700,1964,1964,3,1246,1246,1,3,3,2,1,2.0,69,172000
2567,8500,1961,1961,3,1235,1235,1,2,3,0,1,2.0,0,98600
2568,14200,1966,1966,3,1216,2157,2,4,4,2,1,2.0,66,226000
2569,9000,1954,1954,3,1128,1128,1,2,3,0,1,1.0,0,118000
2570,25419,1918,1990,4,1360,3112,2,4,4,1,5,2.0,568,235000
2571,9723,1963,1963,3,1008,1008,1,2,3,0,1,2.0,0,135000
2572,7728,1962,1962,3,1190,1190,1,3,3,0,1,2.0,18,132500
2573,8163,1959,1959,3,1144,1144,1,3,3,1,1,1.0,0,143000
2574,8400,1957,1957,3,1364,1364,1,3,3,1,1,1.0,60,132000
2575,11600,1960,1960,3,1383,1383,1,3,3,0,1,1.0,45,145250
2576,9610,1958,1958,3,1336,1336,1,3,3,1,1,2.0,0,162000
2577,10000,1956,1956,3,1370,1370,1,3,3,1,2,1.0,120,148000
2578,14850,1957,1957,3,1092,1092,1,2,3,1,1,1.0,122,141000
2579,10152,1956,1994,3,1124,1124,1,3,3,1,1,1.0,533,153000
2580,10011,1957,1996,3,1236,1236,1,2,4,1,1,1.0,0,134450
2581,7032,1979,1979,3,943,943,1,2,3,2,5,2.0,0,135960
2582,8092,1954,2000,3,1050,1050,1,3,4,0,1,1.0,0,156000
2583,11310,1954,1954,3,1375,1375,1,2,3,1,1,2.0,30,140000
2584,12778,1952,2003,3,1008,1008,1,2,3,0,1,1.0,154,139500
2585,10170,1951,1951,3,1575,1575,1,2,4,1,1,2.0,0,155000
2586,7700,1956,1956,3,1145,1145,1,3,3,0,5,2.0,0,127000
2587,11050,1956,1956,3,1005,1005,1,2,3,1,1,1.0,288,133500
2588,13600,1955,1955,3,1056,1056,1,3,3,0,1,1.0,0,125000
2589,15428,1951,1991,3,884,884,1,2,3,0,1,1.0,195,142000
2590,21299,1941,1963,4,2039,2039,1,3,3,3,0,3.0,90,167000
2591,13300,1956,2001,3,1384,1384,1,2,3,0,1,2.0,323,159000
2592,22136,1925,1975,3,1392,2640,2,5,3,1,1,3.0,196,180000
2593,7500,1947,1950,3,900,1312,1,3,3,0,5,2.0,28,127000
2594,7000,1924,1950,3,865,1310,2,2,3,0,1,1.0,126,112000
2595,10410,1930,2001,3,713,713,1,2,4,0,5,1.0,236,99800
2596,5400,1954,2000,3,833,833,1,2,4,0,5,1.0,0,117000
2597,5400,1921,1968,3,1073,1073,1,2,3,0,5,1.0,112,108480
2598,10914,1929,1950,3,715,715,1,2,3,0,5,2.0,187,68000
2599,7008,1900,1998,3,448,720,1,1,2,0,1,1.0,70,86900
2600,10800,1920,1950,3,1130,1130,1,2,3,1,5,2.0,0,120000
2601,7200,1915,1950,3,774,1595,2,3,3,1,5,2.0,231,155500
2602,10818,1910,1950,3,981,1760,1,4,3,1,5,2.0,96,80000
2603,10410,1915,1950,3,694,1214,1,3,3,0,5,3.0,160,105000
2604,10800,1900,1970,3,1766,2414,2,3,3,1,1,2.0,0,160000
2605,10800,1936,1989,3,1096,1466,2,3,4,1,1,2.0,21,170000
2606,8658,1965,1965,3,1324,1324,2,3,3,1,1,2.0,138,160000
2607,13400,1966,1966,3,1086,1086,1,3,3,1,1,2.0,0,159950
2608,10184,1963,1963,3,1146,1146,1,3,3,1,1,1.0,75,165000
2609,9786,1962,1981,3,1085,1734,1,3,4,1,1,2.0,128,159000
2610,9510,1962,1985,3,1207,1207,1,3,3,0,1,1.0,240,147000
2611,7800,1964,1964,3,912,912,1,2,3,0,1,1.0,0,115000
2612,8910,1959,1959,3,1194,1194,1,3,3,1,3,2.0,192,159500
2613,7332,1959,1959,3,864,864,1,2,4,0,1,1.0,0,120000
2614,7100,1957,1957,3,816,816,1,2,3,0,5,1.0,0,129900
2615,10800,1961,1992,3,1773,1773,2,3,3,2,1,2.0,242,183000
2616,11650,1959,1959,3,1472,1472,2,2,4,1,1,2.0,295,157500
2617,18275,1962,1998,3,1900,2448,3,3,3,2,1,2.0,102,277500
2618,16321,1957,1997,3,1600,1600,1,2,3,2,1,1.0,258,207500
2619,12144,1950,1950,3,910,1521,1,3,4,0,5,1.0,168,147500
2620,10800,1949,1950,3,720,1192,1,4,3,0,6,0.0,0,135000
2621,7200,1950,1950,3,1040,1040,1,2,3,0,5,2.0,0,109500
2622,7200,1950,1950,3,1040,1040,1,2,3,0,5,2.0,29,109900
2623,7560,1959,1959,3,1040,1040,1,3,3,0,1,1.0,252,133700
2624,8544,1950,1950,3,1040,1040,2,2,3,0,5,2.0,0,81400
2625,8544,1949,1950,3,1040,1040,2,2,3,0,5,2.0,0,87500
2626,8544,1950,1950,3,1040,1040,2,2,3,0,5,2.0,0,93500
2627,8512,1960,1960,3,1556,1556,2,4,3,0,6,0.0,0,119000
2628,7945,1959,1959,3,1150,1150,1,3,3,0,1,1.0,0,141000
2629,7000,1961,1961,3,1150,1150,1,3,3,0,1,1.0,162,146000
2630,7590,1966,1966,3,660,1348,1,3,3,1,1,2.0,108,155000
2631,10205,1962,1962,3,999,999,1,3,3,0,1,1.0,72,134500
2632,7400,1962,1962,3,1045,1045,1,3,3,0,5,2.0,0,120000
2633,7000,1962,1962,3,864,864,1,3,3,0,1,1.0,0,105000
2634,7000,1962,1962,3,1025,1025,1,3,3,0,6,0.0,80,124000
2635,9856,1900,2005,4,1007,2014,2,5,3,0,5,2.0,239,169000
2636,9906,1925,1950,3,810,1328,1,3,3,0,5,1.0,232,107000
2637,9600,1948,1950,3,1226,1668,1,3,3,0,5,1.0,140,135000
2638,5520,1920,1980,3,1147,1657,1,4,2,1,5,1.0,0,111500
2639,9600,1900,2004,3,940,1416,1,3,4,0,5,2.0,24,156500
2640,9600,1925,1990,3,832,1641,1,3,5,1,5,2.0,234,178000
2641,6451,1900,1970,3,848,1428,1,4,3,0,5,2.0,84,139900
2642,3960,1930,1950,3,502,1004,1,2,4,1,5,1.0,68,105000
2643,5684,1930,2005,3,813,813,1,2,4,0,5,1.0,113,110000
2644,7745,1900,1950,4,1084,1951,2,4,2,0,5,2.0,34,111500
2645,7741,1924,1950,3,1032,1032,1,2,3,0,5,1.0,112,108000
2646,5633,1925,1950,3,844,844,1,2,3,0,5,1.0,204,111500
2647,9000,1880,1991,3,1089,1750,1,3,5,0,5,1.0,293,124000
2648,7200,1950,1950,3,864,864,1,2,3,0,5,1.0,115,105000
2649,4400,1920,1950,3,734,1118,1,2,3,0,5,2.0,0,116000
2650,7614,1905,1950,3,714,1376,1,2,3,0,5,1.0,329,96900
2651,6000,1955,1955,3,960,960,1,3,3,0,5,2.0,0,135500
2652,6000,1924,1950,3,816,1566,1,5,4,0,5,2.0,296,139000
2653,7830,1921,1950,3,492,492,1,1,3,0,5,1.0,78,61500
2654,9576,1945,1950,3,885,1182,1,3,3,0,5,1.0,0,120000
2655,5820,1955,2005,3,1163,1163,1,3,3,0,1,1.0,98,126175
2656,5747,1920,1950,3,840,840,1,2,2,0,5,1.0,0,64000
2657,9142,1910,1950,3,908,1928,2,4,2,0,5,1.0,172,137000
2658,9600,1900,1950,3,1095,1774,2,4,3,0,0,3.0,90,87000
2659,10800,1914,1970,3,880,1768,1,2,3,2,5,2.0,341,163000
2660,6300,1910,2005,3,1226,2104,2,5,3,0,5,2.0,429,155000
2661,5000,1900,1950,3,889,1440,1,3,3,0,1,1.0,77,79000
2662,8850,1916,1950,3,815,1690,1,3,3,1,5,1.0,330,144000
2663,3600,1910,1993,3,684,1368,1,3,3,0,5,1.0,158,114504
2664,7200,1920,1950,3,998,1762,1,4,4,0,5,2.0,221,157000
2665,11340,1923,1950,3,1200,1200,1,4,3,0,5,1.0,228,125000
2666,22950,1892,1993,4,1518,3608,2,4,5,2,5,3.0,670,475000
2667,5976,1920,1950,3,624,1248,2,2,3,0,6,0.0,386,93500
2668,9750,1958,1958,3,960,960,1,3,3,0,5,2.0,0,125000
2669,4761,1918,1950,2,1020,1020,1,2,2,0,6,0.0,105,64500
2670,7446,1941,1950,3,788,788,1,2,3,2,6,0.0,0,100000
2671,6435,1939,1950,3,972,1577,1,3,2,1,5,1.0,0,140200
2672,11737,1924,1996,3,1017,1827,1,2,3,1,5,1.0,78,202500
2673,5000,1947,1950,3,1004,1664,2,3,3,2,5,2.0,60,159000
2674,7800,1939,1950,3,793,1118,1,3,3,1,5,2.0,271,119900
2675,6240,1934,1950,3,816,1176,1,3,3,1,5,2.0,0,114500
2676,6240,1936,1950,3,896,1344,1,3,3,0,5,1.0,114,115000
2677,6120,1930,1950,4,728,1162,1,3,3,0,5,1.0,24,75000
2678,6120,1925,1950,3,1015,1015,1,3,3,0,5,1.0,232,88000
2679,6240,1947,1950,3,672,912,1,2,3,0,6,0.0,0,80500
2680,6240,1928,1950,3,1042,1576,1,3,3,1,5,1.0,0,149000
2681,6120,1930,1984,3,741,1324,1,3,4,0,5,1.0,55,110000
2682,6000,1925,1980,3,1103,1103,1,2,4,1,5,2.0,120,110500
2683,6000,1921,1950,3,616,616,1,2,3,0,5,1.0,129,89000
2684,6380,1922,1950,3,1048,1048,1,2,3,1,5,1.0,116,113000
2685,11672,1925,1950,3,816,816,1,2,3,0,5,1.0,112,109000
2686,33120,1962,1962,3,1611,2486,2,5,3,1,5,2.0,0,220000
2687,9873,1970,1970,3,960,960,1,3,3,0,5,2.0,288,129000
2688,5310,1910,2003,3,1001,1635,1,2,4,0,1,1.0,0,117000
2689,4118,1941,1950,3,693,693,1,2,2,0,6,0.0,20,52500
2690,10320,1924,1950,3,834,1430,2,3,2,0,5,2.0,210,107000
2691,7518,1910,2004,2,665,1330,1,3,3,0,5,1.0,117,116500
2692,9000,1919,1950,3,819,819,1,2,4,0,6,0.0,0,72000
2693,8600,1937,1950,3,780,1376,2,3,3,1,5,1.0,0,119500
2694,7200,1938,1995,3,803,1360,1,2,4,0,5,1.0,255,125500
2695,9786,1922,1950,3,1077,1077,1,3,3,1,5,1.0,148,91000
2696,6780,1935,1982,3,520,754,1,2,3,0,6,0.0,0,84500
2697,7200,1930,1950,3,984,984,1,3,3,0,5,1.0,164,90000
2698,12375,1951,1951,3,1081,1422,1,3,3,1,5,1.0,0,137500
2699,11136,1964,1964,3,1921,1921,2,4,3,0,5,2.0,180,150000
2700,21370,1950,1950,3,1640,1640,1,3,3,1,1,2.0,225,131000
2701,6930,1958,1958,3,1352,1352,1,3,4,0,3,1.0,294,130000
2702,8250,1935,1950,3,1032,1032,1,2,3,1,5,1.0,121,125000
2703,5220,1936,1950,3,879,879,1,2,3,0,5,1.0,108,80000
2704,5500,2004,2004,3,1073,1073,2,2,3,0,5,1.0,120,157000
2705,11235,1963,1979,3,1382,1382,1,3,3,1,1,2.0,82,148000
2706,10791,1967,1967,3,1296,1296,2,2,3,0,4,2.0,0,90000
2707,8414,1963,2003,3,1068,1068,1,3,3,0,1,1.0,0,154500
2708,11327,1967,1967,3,1064,1064,1,3,3,1,1,2.0,48,153600
2709,11777,1966,1966,3,1320,1320,1,3,3,2,1,2.0,308,164500
2710,10366,1964,1964,3,934,934,1,2,3,0,1,1.0,0,132000
2711,9000,1966,1966,3,1059,1059,1,3,3,0,1,1.0,88,142500
2712,11553,1968,1968,3,1159,1159,1,3,3,1,1,1.0,0,158000
2713,7844,1978,1978,3,672,1400,1,3,3,1,1,2.0,0,149500
2714,9535,1967,1967,3,1458,1458,1,3,3,1,1,2.0,0,165000
2715,10335,1968,1993,3,1721,1721,2,3,3,1,1,2.0,276,180000
2716,7176,1978,1978,3,1040,1040,1,3,3,1,5,2.0,180,160500
2717,9662,1977,1977,3,1967,1967,2,6,3,0,1,2.0,0,156500
2718,8235,1977,1977,3,1949,1949,2,6,3,0,1,2.0,0,157000
2719,13650,1958,1958,4,1252,1920,2,4,4,1,1,2.0,0,172500
2720,13125,1957,2000,3,1803,1803,2,3,3,1,1,2.0,0,155000
2721,17920,1955,1974,3,1779,1779,1,3,3,1,1,2.0,730,170000
2722,17529,1924,1950,3,872,872,1,2,2,1,5,1.0,116,105000
2723,10246,1965,2001,3,960,960,0,0,3,0,1,1.0,0,145000
2724,14175,1956,1987,3,1437,1437,1,3,3,1,5,2.0,0,168000
2725,20355,1967,1967,3,1830,1830,1,2,3,2,1,2.0,283,278000
2726,13050,1963,1963,3,1000,1000,1,1,3,2,1,2.0,148,164000
2727,15593,1953,1953,4,1304,2287,2,3,3,1,1,2.0,135,225000
2728,10820,1971,1972,3,810,810,1,2,3,0,5,2.0,0,130000
2729,13350,1974,1974,3,894,894,1,3,3,1,1,2.0,0,142500
2730,1700,1980,1981,4,880,1700,2,2,4,0,2,1.0,236,148400
2731,5271,1986,1986,3,1453,1453,1,2,4,1,1,2.0,264,190000
2732,9375,1954,1954,3,1350,1350,1,3,3,1,1,2.0,0,146000
2733,6488,1942,1950,3,799,1150,1,3,3,2,3,1.0,0,128000
2734,7800,1948,2002,3,1112,2008,3,3,5,0,1,1.0,0,225000
2735,19690,1966,1966,4,1575,2201,2,4,4,1,1,2.0,236,274970
2736,19950,1928,1950,3,1337,2009,2,4,3,2,0,3.0,222,235000
2737,19800,1935,1990,3,1836,3672,3,5,4,2,5,2.0,112,415000
2738,11679,1962,1962,3,1560,1560,2,3,3,1,1,2.0,397,182000
2739,12048,1952,2002,3,1488,1488,1,3,3,1,1,2.0,573,135000
2740,10519,1955,1999,3,1057,1057,1,3,4,0,1,1.0,0,137000
2741,9525,1954,1972,3,1216,1855,2,4,3,0,1,1.0,0,136900
2742,9525,1953,1953,3,1068,1609,1,5,3,0,1,1.0,0,149900
2743,6420,1952,1952,3,1148,1148,1,2,3,0,5,1.0,0,123500
2744,8335,1954,1954,3,1124,1124,1,3,3,1,6,0.0,226,93000
2745,7585,1948,1950,3,1002,1456,1,4,3,1,5,1.0,0,91500
2746,11200,1985,1985,4,1298,1298,2,3,4,1,1,2.0,26,180000
2747,12128,1989,1989,4,1313,2559,2,4,5,1,1,2.0,413,209000
2748,9554,1993,1994,4,1065,1911,2,3,4,1,1,2.0,81,215000
2749,9069,1993,1993,4,1440,1440,2,2,4,0,1,4.0,0,224500
2750,11003,2005,2006,4,1308,1876,2,3,4,0,3,3.0,40,229800
2751,7488,2005,2005,4,1208,1208,2,2,4,0,1,2.0,58,183600
2752,7406,2006,2006,4,1220,1220,2,2,4,0,1,2.0,54,194000
2753,6762,2006,2006,4,1294,1294,2,2,4,1,1,2.0,55,193879
2754,11210,2005,2006,4,1614,1614,2,3,4,0,1,3.0,59,221500
2755,8990,2006,2006,4,1498,1498,2,2,4,0,1,2.0,33,204900
2756,8760,2006,2006,4,1391,1962,2,3,4,0,1,3.0,90,239799
2757,13377,2006,2006,4,1846,1846,2,3,4,1,1,2.0,32,233555
2758,11645,2005,2005,4,1734,1734,2,3,4,0,1,2.0,24,260000
2759,11645,2005,2006,4,1590,1590,2,2,5,0,1,3.0,80,294900
2760,10984,2005,2006,4,945,1809,2,3,4,0,1,2.0,54,209700
2761,9316,2005,2005,4,1614,1614,2,3,4,1,1,2.0,45,225000
2762,9316,2005,2005,4,784,1596,2,3,4,0,1,2.0,45,181000
2763,10041,1992,1992,4,927,1915,2,3,4,1,1,2.0,150,220000
2764,36500,1964,1964,3,1582,1582,2,4,3,0,1,2.0,198,190000
2765,21453,1969,1969,3,988,988,1,1,3,2,1,2.0,260,180000
2766,70761,1975,1975,3,1533,1533,2,2,4,2,1,2.0,54,280000
2767,12000,1968,1968,3,1388,1388,2,3,3,1,1,2.0,58,158900
2768,8846,1996,1996,4,914,914,1,2,3,0,5,2.0,0,148000
2769,13015,1996,1996,3,1100,1100,1,3,3,0,1,2.0,0,145000
2770,12438,1995,1995,4,795,1499,2,3,4,1,1,2.0,91,187000
2771,8685,1998,1998,3,1425,1425,2,3,3,0,1,2.0,130,193000
2772,13568,1995,1995,3,990,990,1,3,3,0,1,2.0,0,156000
2773,9100,2000,2000,4,1525,1525,2,3,4,0,1,2.0,36,235000
2774,9236,1997,1997,3,1494,1494,2,3,4,0,1,2.0,27,217000
2775,10264,1999,1999,4,1588,1588,2,3,4,0,1,2.0,29,214000
2776,9272,1999,1999,4,856,1749,2,3,4,0,1,2.0,85,196000
2777,13426,1999,2000,4,951,1779,2,3,4,1,1,2.0,107,217000
2778,13450,2002,2002,4,920,1861,2,3,4,0,3,2.0,91,200000
2779,14006,2002,2002,4,936,1776,2,3,4,1,1,2.0,96,192500
2780,13704,2001,2002,4,1541,1541,2,3,4,1,1,3.0,81,205000
2781,10780,1976,1976,3,954,954,1,3,3,0,5,2.0,0,132500
2782,8340,1977,1977,3,686,1388,1,3,3,0,1,1.0,36,157500
2783,10385,1978,1978,3,1282,1282,2,3,3,0,5,3.0,0,174000
2784,9920,1969,1969,3,971,971,1,3,3,1,1,1.0,0,128500
2785,9560,1972,1972,3,864,864,1,3,3,0,1,1.0,0,128500
2786,9800,1972,1972,3,894,894,1,3,3,0,1,2.0,0,149900
2787,7200,1972,1972,3,864,864,1,3,3,0,5,1.0,0,119900
2788,3612,1993,1994,3,630,1320,2,3,3,0,5,2.0,48,137000
2789,11367,2002,2002,4,1091,1989,2,3,4,1,1,2.0,60,255000
2790,9930,2002,2002,4,878,1762,2,3,4,0,1,2.0,54,222000
2791,9468,1999,1999,3,840,1755,2,3,3,1,1,2.0,73,214000
2792,11088,2002,2002,4,1358,1358,1,1,4,1,1,2.0,166,220000
2793,14781,2001,2002,4,1787,1787,2,3,4,1,1,3.0,150,275000
2794,8726,2002,2002,4,872,1909,2,4,4,0,3,2.0,108,197000
2795,8125,2002,2002,4,1654,1654,2,3,4,0,1,3.0,136,230000
2796,10566,1999,1999,4,1090,2214,2,3,4,1,1,3.0,80,268500
2797,21533,1996,1997,4,1065,2049,2,4,4,1,1,2.0,48,210900
2798,11250,1998,1998,3,1070,1939,2,3,4,1,1,3.0,84,227000
2799,11250,1995,1996,4,950,1995,2,4,4,1,1,2.0,170,237000
2800,9750,1998,1998,3,1108,2097,2,3,4,1,5,2.0,170,274300
2801,9100,2004,2005,4,1836,1836,2,3,4,1,1,2.0,33,216837
2802,4435,2003,2003,4,848,848,1,1,4,0,1,2.0,0,133000
2803,4435,2004,2004,4,848,848,1,1,4,1,1,2.0,0,155900
2804,15611,2006,2006,4,1079,1919,2,3,4,1,1,2.0,51,233230
2805,8810,2003,2003,4,1390,1390,2,3,4,0,1,2.0,68,207000
2806,12393,2004,2005,4,847,1948,2,4,4,1,3,2.0,48,195000
2807,9135,2003,2003,4,1700,1700,2,3,4,0,1,2.0,23,200000
2808,8581,2006,2006,4,851,1737,2,3,4,0,1,2.0,105,203160
2809,8400,2005,2005,4,784,1611,2,3,4,0,1,2.0,36,195800
2810,10084,2005,2006,4,1552,1552,2,3,4,0,1,3.0,20,212900
2811,11645,2004,2004,4,860,1720,2,3,4,0,1,2.0,70,196500
2812,8772,2005,2006,4,1336,1336,2,3,4,0,1,2.0,43,198000
2813,8846,2005,2006,3,750,1500,2,3,4,0,1,2.0,35,173900
2814,8461,2005,2006,4,728,1456,2,3,4,1,1,2.0,24,163990
2815,8767,2005,2005,4,1310,1310,2,3,4,1,1,2.0,0,164990
2816,8777,1910,2000,3,760,1436,2,3,3,0,1,2.0,0,98000
2817,17755,1959,1959,3,1466,1466,1,3,2,2,1,2.0,240,149900
2818,8877,1951,1951,3,1220,1220,1,2,3,0,5,2.0,0,102000
2819,7840,1975,1975,3,1012,1012,2,4,3,0,6,0.0,0,127500
2820,9400,1975,1975,3,980,980,2,4,3,0,6,0.0,0,127500
2821,16133,1969,1969,3,1176,1176,1,2,3,0,1,1.0,204,119900
2822,7162,2003,2004,4,806,1724,2,3,4,1,3,2.0,57,196500
2823,8050,2002,2002,3,914,914,1,2,4,0,6,0.0,0,117250
2824,11060,2003,2005,4,1164,2314,2,3,4,1,3,2.0,274,229000
2825,3675,2005,2005,3,1072,1072,1,2,3,0,2,2.0,28,145000
2826,3675,2005,2006,3,1072,1072,2,2,3,0,2,2.0,44,140000
2827,3675,2005,2006,3,1072,1072,1,2,3,0,2,2.0,44,142500
2828,2522,2004,2004,4,970,1709,2,3,4,0,5,2.0,40,134000
2829,2522,2004,2004,4,970,1709,2,3,4,0,5,2.0,40,130000
2830,2522,2004,2006,4,970,1709,2,3,4,0,5,2.0,40,130000
2831,2522,2004,2004,4,970,1709,2,3,4,0,5,2.0,40,137500
2832,3363,2004,2004,4,976,1708,2,3,4,0,5,2.0,40,130000
2833,6956,1948,1950,3,624,936,1,3,3,0,1,1.0,0,97900
2834,7822,1915,1950,3,846,1338,2,3,3,0,5,2.0,208,92000
2835,8707,1924,1950,3,1093,1669,1,4,3,0,1,1.0,56,107000
2836,8410,1910,1996,3,658,1184,1,5,3,0,6,0.0,151,81000
2837,9738,1924,1950,3,949,1221,1,4,3,0,1,1.0,236,104900
2838,8172,1955,1990,3,864,864,1,2,3,0,5,2.0,0,115000
2839,16012,1954,1968,3,1482,1482,2,3,3,1,0,2.0,30,125000
2840,8248,1918,1950,3,686,1250,1,3,2,0,5,1.0,96,116000
2841,8248,1922,1950,3,964,1414,1,3,3,1,6,0.0,112,83000
2842,6204,1912,1950,4,954,2230,1,5,3,0,5,1.0,188,118500
2843,8088,1922,1955,3,498,498,1,1,3,0,5,1.0,100,35000
2844,11388,1910,1993,3,1055,1273,1,3,4,0,5,1.0,0,121000
2845,7082,1916,1995,3,948,1928,2,5,3,0,6,0.0,228,160000
2846,8400,1940,2000,3,1192,1595,1,2,3,2,1,1.0,108,140000
2847,10890,1938,1950,3,1058,1551,2,3,2,0,5,1.0,0,137000
2848,6430,1945,1950,3,816,1340,1,3,3,0,1,1.0,0,128000
2849,7000,1926,1997,3,743,1479,1,3,4,2,5,1.0,56,160000
2850,13132,1914,1950,3,892,1784,1,4,3,0,5,1.0,40,138887
2851,4899,1920,1950,3,755,1510,1,3,3,0,5,1.0,164,149000
2852,6000,1926,1950,3,1008,1522,2,4,3,0,6,0.0,138,102000
2853,9399,1919,1950,3,818,1636,1,4,4,1,5,1.0,212,167000
2854,7588,1920,1950,3,901,1802,1,4,3,1,5,1.0,40,200100
2855,10164,1939,1950,3,992,1465,2,3,3,2,5,1.0,126,131000
2856,6191,1941,1950,3,824,1288,1,4,3,0,5,1.0,0,112000
2857,9550,1915,1970,3,961,1717,1,3,4,1,5,3.0,307,140000
2858,21780,1920,1950,3,940,1550,1,3,3,1,5,1.0,429,195000
2859,11435,1929,1950,3,792,1517,1,3,4,2,5,2.0,0,230000
2860,12400,1940,1950,3,1125,1717,1,2,3,1,1,1.0,113,194000
2861,11600,1922,1950,3,1180,1180,1,2,2,1,5,1.0,67,137500
2862,11500,1936,1987,4,1020,2057,1,3,4,1,1,1.0,322,250000
2863,8170,1929,1950,4,1122,1671,2,4,3,1,5,2.0,0,218000
2864,16560,1932,1950,3,1170,2345,2,4,3,1,5,2.0,0,239000
2865,12320,1932,1990,3,959,1609,1,3,4,2,0,3.0,104,199500
2866,14210,1930,1959,3,1104,1801,1,3,3,1,1,2.0,90,210000
2867,14115,1956,2004,3,1811,1811,1,2,5,1,1,2.0,280,230000
2868,12984,1977,1977,3,1647,1647,2,3,4,1,1,2.0,0,217500
2869,15600,1950,1963,3,1278,2315,2,4,3,3,1,1.0,192,257000
2870,15750,1953,1953,3,1336,1336,1,2,3,2,1,1.0,0,157000
2871,16381,1969,1969,4,1844,1844,2,3,4,1,1,2.0,289,223000
2872,7288,1942,1950,3,976,976,1,2,3,0,5,1.0,0,102000
2873,7000,1926,1950,3,861,1285,1,3,3,0,5,2.0,132,145400
2874,8534,1925,1950,3,672,672,1,2,3,0,6,0.0,112,72000
2875,7030,1925,1950,3,641,641,1,2,2,0,5,1.0,70,85000
2876,8765,1936,1950,3,951,951,1,2,3,0,5,1.0,28,106500
2877,9060,1957,1957,3,967,1638,2,4,4,0,5,1.0,21,139000
2878,11040,1920,1950,3,897,1336,1,3,3,0,4,1.0,167,108000
2879,12366,1945,1950,3,729,729,1,2,3,0,6,0.0,23,51689
2880,9000,1949,1950,3,480,480,0,1,3,0,5,1.0,0,35311
2881,9000,1951,1951,2,1060,1396,2,4,3,0,6,0.0,0,115000
2882,8520,1916,1950,3,576,936,1,2,3,0,6,0.0,0,78000
2883,5748,2005,2006,4,1778,1778,2,2,5,1,1,2.0,206,375000
2884,3842,2004,2005,4,1646,1646,2,2,4,1,1,2.0,208,300000
2885,23580,1979,1979,3,1625,1625,2,3,2,1,1,2.0,28,242500
2886,8385,1978,1978,3,1664,1664,2,4,3,0,0,2.0,0,145000
2887,9116,2001,2001,4,1491,1491,2,3,4,0,1,2.0,100,209000
2888,10530,1977,1977,3,1004,1004,1,2,3,0,1,2.0,0,135000
2889,11080,1975,1975,3,1210,1210,2,3,3,0,1,2.0,0,148000
2890,11070,1988,1989,3,1959,1959,3,5,3,0,0,3.0,0,171000
2891,26178,1989,1990,4,1238,2519,2,4,4,2,1,2.0,27,335000
2892,8239,1986,1986,4,1295,1295,2,2,4,0,1,1.0,0,230000
2893,50102,1958,1958,3,1650,1650,1,2,3,2,1,2.0,138,250764
2894,16669,1981,1981,4,1707,1707,2,2,3,1,1,2.0,64,228000
2895,13811,1987,1987,3,1137,1137,2,2,4,1,1,2.0,0,176000
2896,8049,1990,1990,3,1339,1339,2,2,3,1,1,2.0,148,180000
2897,11170,1990,1991,3,1298,2514,2,4,3,0,1,2.0,0,250000
2898,8098,2000,2000,4,1403,1403,2,2,4,0,1,2.0,173,202000
2899,14331,2002,2002,4,1800,1800,2,3,4,1,1,3.0,78,312500
2900,13618,2005,2006,4,1960,1960,2,3,4,2,1,3.0,38,320000
2901,11443,2005,2006,4,2028,2028,2,2,4,2,1,3.0,66,369900
2902,11577,2005,2006,5,1838,1838,2,3,5,1,1,3.0,225,359900
2903,31250,1951,1951,3,1600,1600,1,3,3,0,1,1.0,135,81500
2904,7020,1997,1997,3,1368,1368,2,2,3,0,1,4.0,48,215000
2905,4500,1998,1998,3,1216,1216,2,2,3,0,1,2.0,125,164000
2906,4500,1998,1998,3,1337,1337,2,2,3,0,1,2.0,199,153500
2907,17217,2006,2006,3,1140,1140,1,3,3,0,6,0.0,56,84500
2908,2665,1977,1977,3,616,1304,1,3,3,1,3,1.0,0,104500
2909,2665,1977,1977,3,925,1475,2,4,3,1,1,1.0,26,127000
2910,3964,1973,1973,3,1291,2521,2,5,3,1,1,2.0,20,151400
